Grade_ID,Assignment_Title,Score,Assignment_ID,Student_ID
1974,Presentation,40.65,202,127
1974,Presentation,40.65,210,127
1974,Presentation,40.65,211,127
1974,Presentation,40.65,219,127
1974,Presentation,40.65,235,127
1974,Presentation,40.65,241,127
1974,Presentation,40.65,248,127
1975,Discussion Board,9.02,1,127
1975,Discussion Board,9.02,7,127
1975,Discussion Board,9.02,16,127
1975,Discussion Board,9.02,19,127
1975,Discussion Board,9.02,51,127
1975,Discussion Board,9.02,57,127
1975,Discussion Board,9.02,62,127
1975,Discussion Board,9.02,77,127
1975,Discussion Board,9.02,95,127
1975,Discussion Board,9.02,100,127
1975,Discussion Board,9.02,107,127
1975,Discussion Board,9.02,117,127
1975,Discussion Board,9.02,127,127
1975,Discussion Board,9.02,131,127
1975,Discussion Board,9.02,135,127
1975,Discussion Board,9.02,142,127
1975,Discussion Board,9.02,159,127
1975,Discussion Board,9.02,163,127
1975,Discussion Board,9.02,165,127
1975,Discussion Board,9.02,172,127
1975,Discussion Board,9.02,185,127
1975,Discussion Board,9.02,189,127
1975,Discussion Board,9.02,204,127
1975,Discussion Board,9.02,209,127
1975,Discussion Board,9.02,221,127
1975,Discussion Board,9.02,244,127
1975,Discussion Board,9.02,252,127
1975,Discussion Board,9.02,257,127
1976,Project 1,52.01,10,149
1976,Project 1,52.01,12,149
1976,Project 1,52.01,18,149
1976,Project 1,52.01,24,149
1976,Project 1,52.01,37,149
1976,Project 1,52.01,40,149
1976,Project 1,52.01,46,149
1976,Project 1,52.01,53,149
1976,Project 1,52.01,64,149
1976,Project 1,52.01,70,149
1976,Project 1,52.01,82,149
1976,Project 1,52.01,85,149
1976,Project 1,52.01,89,149
1976,Project 1,52.01,101,149
1976,Project 1,52.01,118,149
1976,Project 1,52.01,148,149
1976,Project 1,52.01,150,149
1976,Project 1,52.01,153,149
1976,Project 1,52.01,173,149
1976,Project 1,52.01,184,149
1976,Project 1,52.01,192,149
1976,Project 1,52.01,197,149
1976,Project 1,52.01,207,149
1976,Project 1,52.01,225,149
1976,Project 1,52.01,236,149
1976,Project 1,52.01,253,149
1977,Presentation,71.8,3,149
1977,Presentation,71.8,6,149
1977,Presentation,71.8,15,149
1977,Presentation,71.8,49,149
1977,Presentation,71.8,54,149
1977,Presentation,71.8,66,149
1977,Presentation,71.8,71,149
1977,Presentation,71.8,86,149
1977,Presentation,71.8,104,149
1977,Presentation,71.8,116,149
1977,Presentation,71.8,124,149
1977,Presentation,71.8,149,149
1977,Presentation,71.8,162,149
1977,Presentation,71.8,164,149
1977,Presentation,71.8,175,149
1977,Presentation,71.8,179,149
1977,Presentation,71.8,191,149
1977,Presentation,71.8,196,149
1977,Presentation,71.8,202,149
1977,Presentation,71.8,210,149
1977,Presentation,71.8,211,149
1977,Presentation,71.8,219,149
1977,Presentation,71.8,235,149
1977,Presentation,71.8,241,149
1977,Presentation,71.8,248,149
1978,Discussion Board,48.76,1,149
1978,Discussion Board,48.76,7,149
1978,Discussion Board,48.76,16,149
1978,Discussion Board,48.76,19,149
1978,Discussion Board,48.76,51,149
1978,Discussion Board,48.76,57,149
1978,Discussion Board,48.76,62,149
1978,Discussion Board,48.76,77,149
1978,Discussion Board,48.76,95,149
1978,Discussion Board,48.76,100,149
1978,Discussion Board,48.76,107,149
1978,Discussion Board,48.76,117,149
1978,Discussion Board,48.76,127,149
1978,Discussion Board,48.76,131,149
1978,Discussion Board,48.76,135,149
1978,Discussion Board,48.76,142,149
1978,Discussion Board,48.76,159,149
1978,Discussion Board,48.76,163,149
1978,Discussion Board,48.76,165,149
1978,Discussion Board,48.76,172,149
1978,Discussion Board,48.76,185,149
1978,Discussion Board,48.76,189,149
1978,Discussion Board,48.76,204,149
1978,Discussion Board,48.76,209,149
1978,Discussion Board,48.76,221,149
1978,Discussion Board,48.76,244,149
1978,Discussion Board,48.76,252,149
1978,Discussion Board,48.76,257,149
1979,Project 1,95.03,10,172
1979,Project 1,95.03,12,172
1979,Project 1,95.03,18,172
1979,Project 1,95.03,24,172
1979,Project 1,95.03,37,172
1979,Project 1,95.03,40,172
1979,Project 1,95.03,46,172
1979,Project 1,95.03,53,172
1979,Project 1,95.03,64,172
1979,Project 1,95.03,70,172
1979,Project 1,95.03,82,172
1979,Project 1,95.03,85,172
1979,Project 1,95.03,89,172
1979,Project 1,95.03,101,172
1979,Project 1,95.03,118,172
1979,Project 1,95.03,148,172
1979,Project 1,95.03,150,172
1979,Project 1,95.03,153,172
1979,Project 1,95.03,173,172
1979,Project 1,95.03,184,172
1979,Project 1,95.03,192,172
1979,Project 1,95.03,197,172
1979,Project 1,95.03,207,172
1979,Project 1,95.03,225,172
1979,Project 1,95.03,236,172
1979,Project 1,95.03,253,172
1980,Presentation,26.95,3,172
1980,Presentation,26.95,6,172
1980,Presentation,26.95,15,172
1980,Presentation,26.95,49,172
1980,Presentation,26.95,54,172
1980,Presentation,26.95,66,172
1980,Presentation,26.95,71,172
1980,Presentation,26.95,86,172
1980,Presentation,26.95,104,172
1980,Presentation,26.95,116,172
1980,Presentation,26.95,124,172
1980,Presentation,26.95,149,172
1980,Presentation,26.95,162,172
1980,Presentation,26.95,164,172
1980,Presentation,26.95,175,172
1980,Presentation,26.95,179,172
1980,Presentation,26.95,191,172
1980,Presentation,26.95,196,172
1980,Presentation,26.95,202,172
1980,Presentation,26.95,210,172
1980,Presentation,26.95,211,172
1980,Presentation,26.95,219,172
1980,Presentation,26.95,235,172
1980,Presentation,26.95,241,172
1980,Presentation,26.95,248,172
1981,Discussion Board,72.07,1,172
1981,Discussion Board,72.07,7,172
1981,Discussion Board,72.07,16,172
1981,Discussion Board,72.07,19,172
1981,Discussion Board,72.07,51,172
1981,Discussion Board,72.07,57,172
1981,Discussion Board,72.07,62,172
1981,Discussion Board,72.07,77,172
1981,Discussion Board,72.07,95,172
1981,Discussion Board,72.07,100,172
1981,Discussion Board,72.07,107,172
1981,Discussion Board,72.07,117,172
1981,Discussion Board,72.07,127,172
1981,Discussion Board,72.07,131,172
1981,Discussion Board,72.07,135,172
1981,Discussion Board,72.07,142,172
1981,Discussion Board,72.07,159,172
1981,Discussion Board,72.07,163,172
1981,Discussion Board,72.07,165,172
1981,Discussion Board,72.07,172,172
1981,Discussion Board,72.07,185,172
1981,Discussion Board,72.07,189,172
1981,Discussion Board,72.07,204,172
1981,Discussion Board,72.07,209,172
1981,Discussion Board,72.07,221,172
1981,Discussion Board,72.07,244,172
1981,Discussion Board,72.07,252,172
1981,Discussion Board,72.07,257,172
1982,Project 1,26.04,10,195
1982,Project 1,26.04,12,195
1982,Project 1,26.04,18,195
1982,Project 1,26.04,24,195
1982,Project 1,26.04,37,195
1982,Project 1,26.04,40,195
1982,Project 1,26.04,46,195
1982,Project 1,26.04,53,195
1982,Project 1,26.04,64,195
1982,Project 1,26.04,70,195
1982,Project 1,26.04,82,195
1982,Project 1,26.04,85,195
1982,Project 1,26.04,89,195
1982,Project 1,26.04,101,195
1982,Project 1,26.04,118,195
1982,Project 1,26.04,148,195
1982,Project 1,26.04,150,195
1982,Project 1,26.04,153,195
1982,Project 1,26.04,173,195
1982,Project 1,26.04,184,195
1982,Project 1,26.04,192,195
1982,Project 1,26.04,197,195
1982,Project 1,26.04,207,195
1982,Project 1,26.04,225,195
1982,Project 1,26.04,236,195
1982,Project 1,26.04,253,195
1983,Presentation,80.25,3,195
1983,Presentation,80.25,6,195
1983,Presentation,80.25,15,195
1983,Presentation,80.25,49,195
1983,Presentation,80.25,54,195
1983,Presentation,80.25,66,195
1983,Presentation,80.25,71,195
1983,Presentation,80.25,86,195
1983,Presentation,80.25,104,195
1983,Presentation,80.25,116,195
1983,Presentation,80.25,124,195
1983,Presentation,80.25,149,195
1983,Presentation,80.25,162,195
1983,Presentation,80.25,164,195
1983,Presentation,80.25,175,195
1983,Presentation,80.25,179,195
1983,Presentation,80.25,191,195
1983,Presentation,80.25,196,195
1983,Presentation,80.25,202,195
1983,Presentation,80.25,210,195
1983,Presentation,80.25,211,195
1983,Presentation,80.25,219,195
1983,Presentation,80.25,235,195
1983,Presentation,80.25,241,195
1983,Presentation,80.25,248,195
1984,Discussion Board,30.69,1,195
1984,Discussion Board,30.69,7,195
1984,Discussion Board,30.69,16,195
1984,Discussion Board,30.69,19,195
1984,Discussion Board,30.69,51,195
1984,Discussion Board,30.69,57,195
1984,Discussion Board,30.69,62,195
1984,Discussion Board,30.69,77,195
1984,Discussion Board,30.69,95,195
1984,Discussion Board,30.69,100,195
1984,Discussion Board,30.69,107,195
1984,Discussion Board,30.69,117,195
1984,Discussion Board,30.69,127,195
1984,Discussion Board,30.69,131,195
1984,Discussion Board,30.69,135,195
1984,Discussion Board,30.69,142,195
1984,Discussion Board,30.69,159,195
1984,Discussion Board,30.69,163,195
1984,Discussion Board,30.69,165,195
1984,Discussion Board,30.69,172,195
1984,Discussion Board,30.69,185,195
1984,Discussion Board,30.69,189,195
1984,Discussion Board,30.69,204,195
1984,Discussion Board,30.69,209,195
1984,Discussion Board,30.69,221,195
1984,Discussion Board,30.69,244,195
1984,Discussion Board,30.69,252,195
1984,Discussion Board,30.69,257,195
1985,Project 1,21.48,10,206
1985,Project 1,21.48,12,206
1985,Project 1,21.48,18,206
1985,Project 1,21.48,24,206
1985,Project 1,21.48,37,206
1985,Project 1,21.48,40,206
1985,Project 1,21.48,46,206
1985,Project 1,21.48,53,206
1985,Project 1,21.48,64,206
1985,Project 1,21.48,70,206
1985,Project 1,21.48,82,206
1985,Project 1,21.48,85,206
1985,Project 1,21.48,89,206
1985,Project 1,21.48,101,206
1985,Project 1,21.48,118,206
1985,Project 1,21.48,148,206
1985,Project 1,21.48,150,206
1985,Project 1,21.48,153,206
1985,Project 1,21.48,173,206
1985,Project 1,21.48,184,206
1985,Project 1,21.48,192,206
1985,Project 1,21.48,197,206
1985,Project 1,21.48,207,206
1985,Project 1,21.48,225,206
1985,Project 1,21.48,236,206
1985,Project 1,21.48,253,206
1986,Presentation,55.98,3,206
1986,Presentation,55.98,6,206
1986,Presentation,55.98,15,206
1986,Presentation,55.98,49,206
1986,Presentation,55.98,54,206
1986,Presentation,55.98,66,206
1986,Presentation,55.98,71,206
1986,Presentation,55.98,86,206
1986,Presentation,55.98,104,206
1986,Presentation,55.98,116,206
1986,Presentation,55.98,124,206
1986,Presentation,55.98,149,206
1986,Presentation,55.98,162,206
1986,Presentation,55.98,164,206
1986,Presentation,55.98,175,206
1986,Presentation,55.98,179,206
1986,Presentation,55.98,191,206
1986,Presentation,55.98,196,206
1986,Presentation,55.98,202,206
1986,Presentation,55.98,210,206
1986,Presentation,55.98,211,206
1986,Presentation,55.98,219,206
1986,Presentation,55.98,235,206
1986,Presentation,55.98,241,206
1986,Presentation,55.98,248,206
1987,Discussion Board,35.08,1,206
1987,Discussion Board,35.08,7,206
1987,Discussion Board,35.08,16,206
1987,Discussion Board,35.08,19,206
1987,Discussion Board,35.08,51,206
1987,Discussion Board,35.08,57,206
1987,Discussion Board,35.08,62,206
1987,Discussion Board,35.08,77,206
1987,Discussion Board,35.08,95,206
1987,Discussion Board,35.08,100,206
1987,Discussion Board,35.08,107,206
1987,Discussion Board,35.08,117,206
1987,Discussion Board,35.08,127,206
1987,Discussion Board,35.08,131,206
1987,Discussion Board,35.08,135,206
1987,Discussion Board,35.08,142,206
1987,Discussion Board,35.08,159,206
1987,Discussion Board,35.08,163,206
1987,Discussion Board,35.08,165,206
1987,Discussion Board,35.08,172,206
1987,Discussion Board,35.08,185,206
1987,Discussion Board,35.08,189,206
1987,Discussion Board,35.08,204,206
1987,Discussion Board,35.08,209,206
1987,Discussion Board,35.08,221,206
1987,Discussion Board,35.08,244,206
1987,Discussion Board,35.08,252,206
1987,Discussion Board,35.08,257,206
1988,Project 1,21.16,10,211
1988,Project 1,21.16,12,211
1988,Project 1,21.16,18,211
1988,Project 1,21.16,24,211
1988,Project 1,21.16,37,211
1988,Project 1,21.16,40,211
1988,Project 1,21.16,46,211
1988,Project 1,21.16,53,211
1988,Project 1,21.16,64,211
1988,Project 1,21.16,70,211
1988,Project 1,21.16,82,211
1988,Project 1,21.16,85,211
1988,Project 1,21.16,89,211
1988,Project 1,21.16,101,211
1988,Project 1,21.16,118,211
1988,Project 1,21.16,148,211
1988,Project 1,21.16,150,211
1988,Project 1,21.16,153,211
1988,Project 1,21.16,173,211
1988,Project 1,21.16,184,211
1988,Project 1,21.16,192,211
1988,Project 1,21.16,197,211
1988,Project 1,21.16,207,211
1988,Project 1,21.16,225,211
1988,Project 1,21.16,236,211
1988,Project 1,21.16,253,211
1989,Presentation,11.65,3,211
1989,Presentation,11.65,6,211
1989,Presentation,11.65,15,211
1989,Presentation,11.65,49,211
1989,Presentation,11.65,54,211
1989,Presentation,11.65,66,211
1989,Presentation,11.65,71,211
1989,Presentation,11.65,86,211
1989,Presentation,11.65,104,211
1989,Presentation,11.65,116,211
1989,Presentation,11.65,124,211
1989,Presentation,11.65,149,211
1989,Presentation,11.65,162,211
1989,Presentation,11.65,164,211
1989,Presentation,11.65,175,211
1989,Presentation,11.65,179,211
1989,Presentation,11.65,191,211
1989,Presentation,11.65,196,211
1989,Presentation,11.65,202,211
1989,Presentation,11.65,210,211
1989,Presentation,11.65,211,211
1989,Presentation,11.65,219,211
1989,Presentation,11.65,235,211
1989,Presentation,11.65,241,211
1989,Presentation,11.65,248,211
1990,Discussion Board,19.21,1,211
1990,Discussion Board,19.21,7,211
1990,Discussion Board,19.21,16,211
1990,Discussion Board,19.21,19,211
1990,Discussion Board,19.21,51,211
1990,Discussion Board,19.21,57,211
1990,Discussion Board,19.21,62,211
1990,Discussion Board,19.21,77,211
1990,Discussion Board,19.21,95,211
1990,Discussion Board,19.21,100,211
1990,Discussion Board,19.21,107,211
1990,Discussion Board,19.21,117,211
1990,Discussion Board,19.21,127,211
1990,Discussion Board,19.21,131,211
1990,Discussion Board,19.21,135,211
1990,Discussion Board,19.21,142,211
1990,Discussion Board,19.21,159,211
1990,Discussion Board,19.21,163,211
1990,Discussion Board,19.21,165,211
1990,Discussion Board,19.21,172,211
1990,Discussion Board,19.21,185,211
1990,Discussion Board,19.21,189,211
1990,Discussion Board,19.21,204,211
1990,Discussion Board,19.21,209,211
1990,Discussion Board,19.21,221,211
1990,Discussion Board,19.21,244,211
1990,Discussion Board,19.21,252,211
1990,Discussion Board,19.21,257,211
1991,Project 1,74.98,10,223
1991,Project 1,74.98,12,223
1991,Project 1,74.98,18,223
1991,Project 1,74.98,24,223
1991,Project 1,74.98,37,223
1991,Project 1,74.98,40,223
1991,Project 1,74.98,46,223
1991,Project 1,74.98,53,223
1991,Project 1,74.98,64,223
1991,Project 1,74.98,70,223
1991,Project 1,74.98,82,223
1991,Project 1,74.98,85,223
1991,Project 1,74.98,89,223
1991,Project 1,74.98,101,223
1991,Project 1,74.98,118,223
1991,Project 1,74.98,148,223
1991,Project 1,74.98,150,223
1991,Project 1,74.98,153,223
1991,Project 1,74.98,173,223
1991,Project 1,74.98,184,223
1991,Project 1,74.98,192,223
1991,Project 1,74.98,197,223
1991,Project 1,74.98,207,223
1991,Project 1,74.98,225,223
1991,Project 1,74.98,236,223
1991,Project 1,74.98,253,223
1992,Presentation,93.68,3,223
1992,Presentation,93.68,6,223
1992,Presentation,93.68,15,223
1992,Presentation,93.68,49,223
1992,Presentation,93.68,54,223
1992,Presentation,93.68,66,223
1992,Presentation,93.68,71,223
1992,Presentation,93.68,86,223
1992,Presentation,93.68,104,223
1992,Presentation,93.68,116,223
1992,Presentation,93.68,124,223
1992,Presentation,93.68,149,223
1992,Presentation,93.68,162,223
1992,Presentation,93.68,164,223
1992,Presentation,93.68,175,223
1992,Presentation,93.68,179,223
1992,Presentation,93.68,191,223
1992,Presentation,93.68,196,223
1992,Presentation,93.68,202,223
1992,Presentation,93.68,210,223
1992,Presentation,93.68,211,223
1992,Presentation,93.68,219,223
1992,Presentation,93.68,235,223
1992,Presentation,93.68,241,223
1992,Presentation,93.68,248,223
1993,Discussion Board,86.72,1,223
1993,Discussion Board,86.72,7,223
1993,Discussion Board,86.72,16,223
1993,Discussion Board,86.72,19,223
1993,Discussion Board,86.72,51,223
1993,Discussion Board,86.72,57,223
1993,Discussion Board,86.72,62,223
1993,Discussion Board,86.72,77,223
1993,Discussion Board,86.72,95,223
1993,Discussion Board,86.72,100,223
1993,Discussion Board,86.72,107,223
1993,Discussion Board,86.72,117,223
1993,Discussion Board,86.72,127,223
1993,Discussion Board,86.72,131,223
1993,Discussion Board,86.72,135,223
1993,Discussion Board,86.72,142,223
1993,Discussion Board,86.72,159,223
1993,Discussion Board,86.72,163,223
1993,Discussion Board,86.72,165,223
1993,Discussion Board,86.72,172,223
1993,Discussion Board,86.72,185,223
1993,Discussion Board,86.72,189,223
1993,Discussion Board,86.72,204,223
1993,Discussion Board,86.72,209,223
1993,Discussion Board,86.72,221,223
1993,Discussion Board,86.72,244,223
1993,Discussion Board,86.72,252,223
1993,Discussion Board,86.72,257,223
1994,Project 1,96.24,10,236
1994,Project 1,96.24,12,236
1994,Project 1,96.24,18,236
1994,Project 1,96.24,24,236
1994,Project 1,96.24,37,236
1994,Project 1,96.24,40,236
1994,Project 1,96.24,46,236
1994,Project 1,96.24,53,236
1994,Project 1,96.24,64,236
1994,Project 1,96.24,70,236
1994,Project 1,96.24,82,236
1994,Project 1,96.24,85,236
1994,Project 1,96.24,89,236
1994,Project 1,96.24,101,236
1994,Project 1,96.24,118,236
1994,Project 1,96.24,148,236
1994,Project 1,96.24,150,236
1994,Project 1,96.24,153,236
1994,Project 1,96.24,173,236
1994,Project 1,96.24,184,236
1994,Project 1,96.24,192,236
1994,Project 1,96.24,197,236
1994,Project 1,96.24,207,236
1994,Project 1,96.24,225,236
1994,Project 1,96.24,236,236
1994,Project 1,96.24,253,236
1995,Presentation,28.34,3,236
1995,Presentation,28.34,6,236
1995,Presentation,28.34,15,236
1995,Presentation,28.34,49,236
1995,Presentation,28.34,54,236
1995,Presentation,28.34,66,236
1995,Presentation,28.34,71,236
1995,Presentation,28.34,86,236
1995,Presentation,28.34,104,236
1995,Presentation,28.34,116,236
1995,Presentation,28.34,124,236
1995,Presentation,28.34,149,236
1995,Presentation,28.34,162,236
1995,Presentation,28.34,164,236
1995,Presentation,28.34,175,236
1995,Presentation,28.34,179,236
1995,Presentation,28.34,191,236
1995,Presentation,28.34,196,236
1995,Presentation,28.34,202,236
1995,Presentation,28.34,210,236
1995,Presentation,28.34,211,236
1995,Presentation,28.34,219,236
1995,Presentation,28.34,235,236
1995,Presentation,28.34,241,236
1995,Presentation,28.34,248,236
1996,Discussion Board,3.06,1,236
1996,Discussion Board,3.06,7,236
1996,Discussion Board,3.06,16,236
1996,Discussion Board,3.06,19,236
1996,Discussion Board,3.06,51,236
1996,Discussion Board,3.06,57,236
1996,Discussion Board,3.06,62,236
1996,Discussion Board,3.06,77,236
1996,Discussion Board,3.06,95,236
1996,Discussion Board,3.06,100,236
1996,Discussion Board,3.06,107,236
1996,Discussion Board,3.06,117,236
1996,Discussion Board,3.06,127,236
1996,Discussion Board,3.06,131,236
1996,Discussion Board,3.06,135,236
1996,Discussion Board,3.06,142,236
1996,Discussion Board,3.06,159,236
1996,Discussion Board,3.06,163,236
1996,Discussion Board,3.06,165,236
1996,Discussion Board,3.06,172,236
1996,Discussion Board,3.06,185,236
1996,Discussion Board,3.06,189,236
1996,Discussion Board,3.06,204,236
1996,Discussion Board,3.06,209,236
1996,Discussion Board,3.06,221,236
1996,Discussion Board,3.06,244,236
1996,Discussion Board,3.06,252,236
1996,Discussion Board,3.06,257,236
1997,Project 1,91.33,10,260
1997,Project 1,91.33,12,260
1997,Project 1,91.33,18,260
1997,Project 1,91.33,24,260
1997,Project 1,91.33,37,260
1997,Project 1,91.33,40,260
1997,Project 1,91.33,46,260
1997,Project 1,91.33,53,260
1997,Project 1,91.33,64,260
1997,Project 1,91.33,70,260
1997,Project 1,91.33,82,260
1997,Project 1,91.33,85,260
1997,Project 1,91.33,89,260
1997,Project 1,91.33,101,260
1997,Project 1,91.33,118,260
1997,Project 1,91.33,148,260
1997,Project 1,91.33,150,260
1997,Project 1,91.33,153,260
1997,Project 1,91.33,173,260
1997,Project 1,91.33,184,260
1997,Project 1,91.33,192,260
1997,Project 1,91.33,197,260
1997,Project 1,91.33,207,260
1997,Project 1,91.33,225,260
1997,Project 1,91.33,236,260
1997,Project 1,91.33,253,260
1998,Presentation,42.79,3,260
1998,Presentation,42.79,6,260
1998,Presentation,42.79,15,260
1998,Presentation,42.79,49,260
1998,Presentation,42.79,54,260
1998,Presentation,42.79,66,260
1998,Presentation,42.79,71,260
1998,Presentation,42.79,86,260
1998,Presentation,42.79,104,260
1998,Presentation,42.79,116,260
1998,Presentation,42.79,124,260
1998,Presentation,42.79,149,260
1998,Presentation,42.79,162,260
1998,Presentation,42.79,164,260
1998,Presentation,42.79,175,260
1998,Presentation,42.79,179,260
1998,Presentation,42.79,191,260
1998,Presentation,42.79,196,260
1998,Presentation,42.79,202,260
1998,Presentation,42.79,210,260
1998,Presentation,42.79,211,260
1998,Presentation,42.79,219,260
1998,Presentation,42.79,235,260
1998,Presentation,42.79,241,260
1998,Presentation,42.79,248,260
1999,Discussion Board,8.15,1,260
1999,Discussion Board,8.15,7,260
1999,Discussion Board,8.15,16,260
1999,Discussion Board,8.15,19,260
1999,Discussion Board,8.15,51,260
1999,Discussion Board,8.15,57,260
1999,Discussion Board,8.15,62,260
1999,Discussion Board,8.15,77,260
1999,Discussion Board,8.15,95,260
1999,Discussion Board,8.15,100,260
1999,Discussion Board,8.15,107,260
1999,Discussion Board,8.15,117,260
1999,Discussion Board,8.15,127,260
1999,Discussion Board,8.15,131,260
1999,Discussion Board,8.15,135,260
1999,Discussion Board,8.15,142,260
1999,Discussion Board,8.15,159,260
1999,Discussion Board,8.15,163,260
1999,Discussion Board,8.15,165,260
1999,Discussion Board,8.15,172,260
1999,Discussion Board,8.15,185,260
1999,Discussion Board,8.15,189,260
1999,Discussion Board,8.15,204,260
1999,Discussion Board,8.15,209,260
1999,Discussion Board,8.15,221,260
1999,Discussion Board,8.15,244,260
1999,Discussion Board,8.15,252,260
1999,Discussion Board,8.15,257,260
2000,Project 1,34.07,10,284
2000,Project 1,34.07,12,284
2000,Project 1,34.07,18,284
2000,Project 1,34.07,24,284
2000,Project 1,34.07,37,284
2000,Project 1,34.07,40,284
2000,Project 1,34.07,46,284
2000,Project 1,34.07,53,284
2000,Project 1,34.07,64,284
2000,Project 1,34.07,70,284
2000,Project 1,34.07,82,284
2000,Project 1,34.07,85,284
2000,Project 1,34.07,89,284
2000,Project 1,34.07,101,284
2000,Project 1,34.07,118,284
2000,Project 1,34.07,148,284
2000,Project 1,34.07,150,284
2000,Project 1,34.07,153,284
2000,Project 1,34.07,173,284
2000,Project 1,34.07,184,284
2000,Project 1,34.07,192,284
2000,Project 1,34.07,197,284
2000,Project 1,34.07,207,284
2000,Project 1,34.07,225,284
2000,Project 1,34.07,236,284
2000,Project 1,34.07,253,284
2001,Presentation,79.43,3,284
2001,Presentation,79.43,6,284
2001,Presentation,79.43,15,284
2001,Presentation,79.43,49,284
2001,Presentation,79.43,54,284
2001,Presentation,79.43,66,284
2001,Presentation,79.43,71,284
2001,Presentation,79.43,86,284
2001,Presentation,79.43,104,284
2001,Presentation,79.43,116,284
2001,Presentation,79.43,124,284
2001,Presentation,79.43,149,284
2001,Presentation,79.43,162,284
2001,Presentation,79.43,164,284
2001,Presentation,79.43,175,284
2001,Presentation,79.43,179,284
2001,Presentation,79.43,191,284
2001,Presentation,79.43,196,284
2001,Presentation,79.43,202,284
2001,Presentation,79.43,210,284
2001,Presentation,79.43,211,284
2001,Presentation,79.43,219,284
2001,Presentation,79.43,235,284
2001,Presentation,79.43,241,284
2001,Presentation,79.43,248,284
2002,Discussion Board,51.2,1,284
2002,Discussion Board,51.2,7,284
2002,Discussion Board,51.2,16,284
2002,Discussion Board,51.2,19,284
2002,Discussion Board,51.2,51,284
2002,Discussion Board,51.2,57,284
2002,Discussion Board,51.2,62,284
2002,Discussion Board,51.2,77,284
2002,Discussion Board,51.2,95,284
2002,Discussion Board,51.2,100,284
2002,Discussion Board,51.2,107,284
2002,Discussion Board,51.2,117,284
2002,Discussion Board,51.2,127,284
2002,Discussion Board,51.2,131,284
2002,Discussion Board,51.2,135,284
2002,Discussion Board,51.2,142,284
2002,Discussion Board,51.2,159,284
2002,Discussion Board,51.2,163,284
2002,Discussion Board,51.2,165,284
2002,Discussion Board,51.2,172,284
2002,Discussion Board,51.2,185,284
2002,Discussion Board,51.2,189,284
2002,Discussion Board,51.2,204,284
2002,Discussion Board,51.2,209,284
2002,Discussion Board,51.2,221,284
2002,Discussion Board,51.2,244,284
2002,Discussion Board,51.2,252,284
2002,Discussion Board,51.2,257,284
2003,Project 1,95.97,10,289
2003,Project 1,95.97,12,289
2003,Project 1,95.97,18,289
2003,Project 1,95.97,24,289
2003,Project 1,95.97,37,289
2003,Project 1,95.97,40,289
2003,Project 1,95.97,46,289
2003,Project 1,95.97,53,289
2003,Project 1,95.97,64,289
2003,Project 1,95.97,70,289
2003,Project 1,95.97,82,289
2003,Project 1,95.97,85,289
2003,Project 1,95.97,89,289
2003,Project 1,95.97,101,289
2003,Project 1,95.97,118,289
2003,Project 1,95.97,148,289
2003,Project 1,95.97,150,289
2003,Project 1,95.97,153,289
2003,Project 1,95.97,173,289
2003,Project 1,95.97,184,289
2003,Project 1,95.97,192,289
2003,Project 1,95.97,197,289
2003,Project 1,95.97,207,289
2003,Project 1,95.97,225,289
2003,Project 1,95.97,236,289
2003,Project 1,95.97,253,289
2004,Presentation,79.51,3,289
2004,Presentation,79.51,6,289
2004,Presentation,79.51,15,289
2004,Presentation,79.51,49,289
2004,Presentation,79.51,54,289
2004,Presentation,79.51,66,289
2004,Presentation,79.51,71,289
2004,Presentation,79.51,86,289
2004,Presentation,79.51,104,289
2004,Presentation,79.51,116,289
2004,Presentation,79.51,124,289
2004,Presentation,79.51,149,289
2004,Presentation,79.51,162,289
2004,Presentation,79.51,164,289
2004,Presentation,79.51,175,289
2004,Presentation,79.51,179,289
2004,Presentation,79.51,191,289
2004,Presentation,79.51,196,289
2004,Presentation,79.51,202,289
2004,Presentation,79.51,210,289
2004,Presentation,79.51,211,289
2004,Presentation,79.51,219,289
2004,Presentation,79.51,235,289
2004,Presentation,79.51,241,289
2004,Presentation,79.51,248,289
2005,Discussion Board,29.36,1,289
2005,Discussion Board,29.36,7,289
2005,Discussion Board,29.36,16,289
2005,Discussion Board,29.36,19,289
2005,Discussion Board,29.36,51,289
2005,Discussion Board,29.36,57,289
2005,Discussion Board,29.36,62,289
2005,Discussion Board,29.36,77,289
2005,Discussion Board,29.36,95,289
2005,Discussion Board,29.36,100,289
2005,Discussion Board,29.36,107,289
2005,Discussion Board,29.36,117,289
2005,Discussion Board,29.36,127,289
2005,Discussion Board,29.36,131,289
2005,Discussion Board,29.36,135,289
2005,Discussion Board,29.36,142,289
2005,Discussion Board,29.36,159,289
2005,Discussion Board,29.36,163,289
2005,Discussion Board,29.36,165,289
2005,Discussion Board,29.36,172,289
2005,Discussion Board,29.36,185,289
2005,Discussion Board,29.36,189,289
2005,Discussion Board,29.36,204,289
2005,Discussion Board,29.36,209,289
2005,Discussion Board,29.36,221,289
2005,Discussion Board,29.36,244,289
2005,Discussion Board,29.36,252,289
2005,Discussion Board,29.36,257,289
2006,Project 1,62.77,10,290
2006,Project 1,62.77,12,290
2006,Project 1,62.77,18,290
2006,Project 1,62.77,24,290
2006,Project 1,62.77,37,290
2006,Project 1,62.77,40,290
2006,Project 1,62.77,46,290
2006,Project 1,62.77,53,290
2006,Project 1,62.77,64,290
